Startup_Name,Industry,Business_Model,Target_Market_Size,Budget_INR,Employees_Count,Founder_Experience_Years,Project_Description,Success_Probability,Success_Status,Financial_Risk,Market_Risk,Technical_Risk,Business_Risk,Regulatory_Risk,Overall_Risk_Score
Encore Pulse,E-commerce,SaaS,Large,4889423,30,8,A SaaS e-commerce platform serving large consumer markets.,45.05705413175431,1.0,83.82076760185463,35.115320976946975,16.379056314001197,27.02325231067077,10.714938307811664,40.36274222027205
SolarBridge48,Healthcare,SaaS,Medium,21212681,205,4,A digital healthcare SaaS platform improving patient outcomes for medium practices.,61.762451969164616,1.0,94.8923171866256,48.90538475245945,8.960914340296998,49.14536402505443,25.14120525029407,51.87023275207322
ZionPrism46,EdTech,B2B,Medium,1401933,20,2,A personalized B2B learning solution targeting medium students and educators.,25.170440222998597,0.0,91.3915090093132,41.6924153544164,11.206477704158013,46.18368661679717,16.57166154856255,48.00569619083971
RocketEquinox77,Agriculture,SaaS,Small,3502403,22,3,A SaaS agtech platform providing small farming solutions.,17.45646859870122,0.0,81.99843965445329,52.37411149073828,13.138821327071255,36.23761908968848,23.391402429085623,45.69704037888736
Spark-Dynamo,CleanTech,B2B2C,Large,2055928,29,9,A green B2B2C platform serving large sustainability initiatives.,20.551988346839956,0.0,83.2836104446702,28.191910728944276,15.742503764900768,28.839513890404234,16.256552002275704,43.66173910897536
GalacticTech4,Manufacturing,SaaS,Small,2430156,44,16,A data-driven SaaS platform serving small manufacturing sectors.,61.7586838533162,0.0,75.27393575157618,59.49898784687518,0.0,27.15190934151852,21.88608913841725,40.0270801420102
HarborCeleste,Healthcare,Marketplace,Medium,17482952,116,3,A digital healthcare Marketplace platform improving patient outcomes for medium practices.,20.44083145854574,0.0,95.2891305405108,69.76305623756029,19.000256483156477,50.40198134439033,36.364529544895376,58.2056818422767
Meteor Mosaic,SaaS,Marketplace,Large,3191442,20,8,An enterprise Marketplace SaaS solution targeting large business operations.,35.64624228263621,1.0,87.78349830910928,42.50717840284702,9.216187379304676,34.45773194591971,16.70326579690257,40.83293283857055
IvySync,Agriculture,Subscription,Medium,1390463,9,17,A data-driven Subscription platform serving medium agricultural businesses.,30.699654394270862,1.0,77.46336883597215,42.48858078457679,11.894400462456272,14.422265894962589,13.925319705947057,34.73538524512891
ZenFlow74,EdTech,B2B,Small,26679255,219,6,A personalized B2B learning solution targeting small students and educators.,64.18661673866951,0.0,77.12167857820162,53.85676361686592,9.458035276747712,44.554618033694396,3.2176935816373504,39.16261514984188
WingSolutions,Healthcare,Marketplace,Large,4502677,30,11,A Marketplace healthcare platform providing large healthcare solutions.,30.46599749258181,0.0,86.69048455851024,49.25943060949127,3.570053480088479,29.851131476057738,31.706710805807177,36.20354241952464
Sage-Titan,E-commerce,B2B2C,Medium,22638836,281,18,A B2B2C e-commerce platform serving medium consumer markets.,50.81108633136582,1.0,68.11010423463308,49.366952854414414,0.0,30.78870049169898,30.06570550554055,42.11365532717361
NobleOrion95,Media,B2B,Small,2674165,9,4,A B2B media platform providing small content solutions.,24.109534367718975,0.0,64.41916095841506,76.5204487774546,15.117174635755504,42.60012036198372,9.082762071848206,44.58319639985598
Yonder-Cipher,E-commerce,B2B,Small,4976406,29,5,A B2B e-commerce platform serving small consumer markets.,17.66844387621524,0.0,72.22220436503324,65.60653616877339,0.0,40.59520201852115,22.09416512260259,46.80775570383279
Xplore-Minds,SaaS,B2B,Medium,10920822,102,15,A cloud-based B2B platform serving medium organizations.,47.35617318514876,1.0,79.07490377894513,31.791183315818454,5.320481258345964,24.242125447843748,8.969462597942725,33.88975278386249
Cascade Axis,AI/ML,Marketplace,Small,34905193,431,3,A Marketplace AI/ML platform offering small analytics solutions.,8.971522869450876,1.0,92.12073302856723,69.72719086549128,11.911044313234903,53.675474373516266,28.462173096621303,59.05549055731825
Xenon Prism,E-commerce,Marketplace,Large,3499871,80,1,A mobile-first Marketplace commerce platform targeting large online shoppers.,27.772477658488864,0.0,82.44215989822243,52.62416388103789,16.726277531767412,46.01182071545788,0.0,46.120384118562555
BrightPhoton,Retail,Marketplace,Medium,3001187,12,3,A Marketplace retail platform providing medium shopping solutions.,14.973325327849803,0.0,91.44906199729007,60.97129664875347,19.88884963103203,37.22196314580105,18.13808934703653,49.1348186916922
Fathom Dynamo,Media,B2B,Large,4361394,24,1,An AI-driven B2B media production solution for large content creators.,38.493951315092346,1.0,63.995885035814815,32.47888301477552,5.07917479872152,37.523751526131775,9.644094637336423,38.91731155958731
Zen Spark,EdTech,B2B2C,Small,6635702,17,3,An interactive B2B2C education platform serving small academic programs.,20.2081533787718,0.0,76.16502070250209,69.50251450691249,18.59240213654615,37.64022235068745,6.371481253338203,46.49190656092472
AxiomCraft76,Logistics,Subscription,Medium,8746193,39,5,A real-time Subscription tracking platform serving medium logistics providers.,59.130871928316935,1.0,83.31675237839826,52.30536960929643,9.56825120995445,43.026004831383936,6.245798008373658,48.68676545061059
EtherealPegasus60,E-commerce,B2C,Large,9469775,30,8,A B2C e-commerce platform serving large consumer markets.,56.087953662426756,1.0,53.569603556378176,43.525219475418695,3.5480314715667713,40.81784684828002,30.12706524282182,37.78056888754928
Torus Zephyr,EdTech,Marketplace,Large,20328322,124,2,An interactive Marketplace education platform serving large academic programs.,52.03904022758732,0.0,87.40952229222445,37.01872483112513,5.329278847036871,46.079200113798834,31.331726826882825,41.62860386985761
SphereRise,Healthcare,SaaS,Medium,12386832,88,6,A digital healthcare SaaS platform improving patient outcomes for medium practices.,73.81536756343297,1.0,92.22037844276164,38.238658361316,12.531857641051031,47.46317904858539,24.21978063281402,50.92415827634465
Twilight Minds,SaaS,SaaS,Large,8518916,85,17,An enterprise SaaS SaaS solution targeting large business operations.,70.7766954979231,1.0,71.91644673779675,11.185601476657258,14.275683443941457,11.316303553063175,18.52937331821743,23.827363223223294
ReverieUmbra95,Logistics,B2B2C,Medium,5932932,40,7,A real-time B2B2C tracking platform serving medium logistics providers.,75.9051302818971,1.0,94.15695522872073,62.317148814849,8.290832605016366,30.702954005407904,19.383102068866474,46.22764679617983
Paragon Galaxy,Healthcare,SaaS,Medium,9830189,98,1,An innovative healthcare SaaS solution targeting medium medical facilities.,23.2107520736055,0.0,91.00524457196086,48.57360914300568,14.792693699575837,40.55449931523818,33.25664298793864,56.2639695301739
OnyxBridge74,EdTech,B2C,Large,8996690,75,9,A personalized B2C learning solution targeting large students and educators.,46.75444395784871,1.0,79.10645969584434,41.425093271303076,0.0,31.053598955991045,34.25415870644161,45.87860232585422
Cascade-Pegasus,Travel,SaaS,Small,4146153,19,14,A personalized SaaS platform serving small tourism businesses.,33.30031065346868,0.0,57.510038817372305,55.0159455389291,0.0,23.681020420641403,6.378271592103598,37.514839680243085
Elite-Shift,EdTech,B2B,Small,9620312,32,17,A personalized B2B learning solution targeting small students and educators.,57.48141007256166,1.0,53.40620524136641,60.785707445993275,14.332962584004365,27.09206376417945,15.802211075184747,38.00780322490958
HelixLink50,FinTech,B2C,Medium,16695613,178,14,A blockchain-based B2C platform targeting medium financial services.,58.65522564980374,1.0,74.56091367229683,71.34752895173918,0.0,45.23315897051002,18.377642432688667,46.80396219082156
Sapphire Nebula,Logistics,B2B,Medium,6686704,120,17,A real-time B2B tracking platform serving medium logistics providers.,43.886598535933885,0.0,70.77949165871759,48.17387950439272,6.933819956131778,23.032067818062217,0.0,31.824705227576736
SphereDynamics,Retail,SaaS,Medium,4808566,135,6,A SaaS retail platform providing medium shopping solutions.,33.385808378070664,0.0,78.0844419365253,55.179103463875286,0.8925696257472069,35.020993809881446,12.699572987107857,36.63887101704773
Vulcan Spark,EdTech,B2C,Small,2738663,33,16,A personalized B2C learning solution targeting small students and educators.,59.0465166164409,1.0,72.02603834760197,76.28200315913013,0.0,27.42238728822456,15.905819881877685,45.39737224993229
YonderPrism,AI/ML,B2B,Medium,7013012,116,2,A predictive B2B AI platform serving medium businesses.,41.376180740064285,0.0,88.49583256576423,29.742109589276765,13.185394106523624,53.86251013337312,1.5415487641199448,45.21279699382907
JupiterMosaic,Cybersecurity,B2B,Medium,15992865,159,4,A B2B cybersecurity platform protecting medium digital assets.,34.18885975544898,0.0,86.08305733496722,44.706614196187864,4.2371427234502725,41.229133798077164,11.472976733021385,42.794419919105884
Apex-Vault,EdTech,Subscription,Medium,12280916,113,9,An Subscription educational technology platform for medium learning institutions.,78.98259265160705,1.0,76.47313820353067,56.468667432370395,1.0934906721767987,38.736051723228144,12.393767356676644,40.59469033116962
Talon-Vault,AI/ML,SaaS,Medium,2306441,18,5,An AI-powered SaaS machine learning solution for medium data analysis.,52.37762599688456,0.0,84.0405234416681,34.5003770542936,18.64606533119009,35.962924450756155,22.832935632766446,40.97439303045292
FathomOrion18,E-commerce,Marketplace,Medium,5307037,39,2,An AI-driven Marketplace shopping solution for medium retail experiences.,43.398556096752564,0.0,100.0,65.1060947464298,4.4365525910151105,50.908205720440485,22.45547660378822,52.47785661275076
Sonic Titan,AI/ML,Marketplace,Large,12210019,131,2,An AI-powered Marketplace machine learning solution for large data analysis.,36.42547501198558,1.0,100.0,28.00718376178029,13.374907921444041,51.15233114185918,26.293324124065293,46.40800972794701
Alpha-Dynamics,AI/ML,B2B2C,Large,5120936,30,3,A predictive B2B2C AI platform serving large businesses.,24.190589238739477,1.0,100.0,26.488373900458246,13.748209917660398,54.041753185225225,4.778052620827509,56.04107269607149
UnityNest,SaaS,B2C,Large,3614705,26,4,An enterprise B2C SaaS solution targeting large business operations.,46.3165809946172,1.0,86.9578119006021,32.19253018377328,6.177748164156604,49.52269045741736,7.612295150384667,39.44353363320515
TrekSpark,Healthcare,Subscription,Medium,13032856,57,3,A digital healthcare Subscription platform improving patient outcomes for medium practices.,43.25999140613968,0.0,84.70965425891595,68.46076121655362,13.627861310992595,42.58008537914639,29.669275364579605,46.13375827885027
Neural Apex,CleanTech,B2B,Medium,14083615,142,11,An innovative B2B clean technology solution for medium environmental needs.,75.01895428069405,1.0,81.4987965987579,38.551719535638476,0.0,30.515651767494987,28.50009660989341,38.99638083975653
Iris Cascade,E-commerce,B2C,Medium,1513328,8,14,A mobile-first B2C commerce platform targeting medium online shoppers.,30.779233361671157,0.0,78.0578856642319,61.3692961703824,2.9565182625579234,39.51268300617379,0.2618822722994629,41.13128368073322
Prodigy-Pinnacle,FinTech,B2C,Large,6842582,54,6,A blockchain-based B2C platform targeting large financial services.,48.00832448690413,1.0,87.6025920244753,48.333869558162235,17.534095076258673,33.91520942306738,36.104472768090886,47.56530280024763
Cosmic Celeste,Healthcare,B2B2C,Medium,14444572,147,3,A B2B2C healthcare platform providing medium healthcare solutions.,35.463254760919966,0.0,100.0,63.977263373099575,0.10441219565293203,48.73529349952409,30.581129634804558,56.23735246657333
PurityShift45,SaaS,B2B2C,Large,12098069,128,5,An enterprise B2B2C SaaS solution targeting large business operations.,68.9522671796828,1.0,93.58772412029973,24.466869186482434,0.0,47.716726468332595,6.547739901444004,47.00764463096321
CrestZen27,AI/ML,B2B2C,Large,13357242,155,11,A B2B2C AI/ML platform offering large analytics solutions.,67.05409979727729,0.0,84.5030102042461,32.61479502551859,17.915320387396434,37.400405922017875,17.854231145741608,45.56832733836211
Xplore-Systems,Healthcare,B2B,Small,38716274,269,29,A B2B healthcare platform providing small healthcare solutions.,64.88940173771688,0.0,66.18967183757101,59.388583119266606,0.0,10.21394812306902,37.221932040421315,45.15240785091793
Opal-Ignite,SaaS,B2B2C,Small,7043495,71,5,A B2B2C SaaS platform providing small software solutions.,26.91744989400847,0.0,86.02889853075054,54.84752647927153,23.88967124057558,41.57854862647314,30.92774466526484,50.795328909569406
Reverie Core,EdTech,B2B,Small,13451853,83,9,An B2B educational technology platform for small learning institutions.,31.9478322686222,0.0,73.08351317852286,70.86790174149019,0.0,33.985416995365135,7.3113375559445455,45.939004644993894
CascadeZen50,AI/ML,B2B,Medium,6494502,19,10,A B2B AI/ML platform offering medium analytics solutions.,57.71438475342602,1.0,75.54517126603989,31.00698294674478,17.550547726911084,42.401326984058976,14.982360046210754,37.087248230779586
EraNebula57,FinTech,B2B,Small,9127510,95,6,A blockchain-based B2B platform targeting small financial services.,46.37192745265495,0.0,85.83624075491772,75.2929387785576,5.7770325968305,40.34989730114558,35.59194293383895,58.78173301919773
NeonBridge37,AI/ML,SaaS,Large,4128351,38,13,A predictive SaaS AI platform serving large businesses.,68.59250579994203,0.0,80.13944051690407,11.105493733769016,12.83672941623638,42.04722182069667,12.828984561046145,41.95321807887676
OnyxMeridian,E-commerce,B2C,Small,12501479,165,2,A mobile-first B2C commerce platform targeting small online shoppers.,28.9500658023088,0.0,79.12852330955825,64.26507243048653,0.0,44.94225995069694,9.580139989526153,42.73782786353931
OdysseySpark96,Travel,Marketplace,Medium,3733328,28,4,A Marketplace travel platform providing medium travel solutions.,43.073518134858965,0.0,95.61850927459639,54.61892897760695,20.870256380756615,34.68152589308143,29.858093532859428,51.94034942965475
Jupiter-Flow,FinTech,SaaS,Small,11601837,41,4,An AI-powered SaaS fintech solution for small financial operations.,55.66479323275414,0.0,68.90319550287404,46.233946759776856,24.730222711296506,34.36138110576618,23.220727160545337,37.54067013990756
SiliconApex,E-commerce,Marketplace,Large,6374271,47,14,A mobile-first Marketplace commerce platform targeting large online shoppers.,42.77123438994889,0.0,100.0,46.6259158715704,0.0,33.7265003134095,28.158730916931248,43.34525539600755
TrekQuanta17,Healthcare,B2B2C,Large,15783820,196,2,An innovative healthcare B2B2C solution targeting large medical facilities.,15.218154760226147,0.0,100.0,53.77971338232417,11.151433683924871,48.967206249727035,24.18723947349939,55.72284872721943
VentureMeridian7,Travel,B2C,Large,4082217,40,9,A personalized B2C platform serving large tourism businesses.,39.22109811917507,1.0,73.90860045744388,44.71650668231945,4.991123165984969,26.898232097938862,9.717710588987057,36.49839030515998
